FlightNumber,PurposeofFlight,From,To,DepartureTime,ArrivalTime,FlyingHours,Date,PilotID,AircraftID,AccidentNumber,Fuel_consumption
20050111X00033 ,  ,Atlanta,Miami,12/20/2004 3:41,12/20/2004 7:41,4, 12/20/2004 ,5937,5937, NYC05LA038 ,2655
20041222X02027 , Instructional ,Seattle,Denver,12/19/2004 3:41,12/19/2004 6:41,3, 12/19/2004 ,5938,5938, DEN05LA042 ,2682
20041227X02035 , Personal ,Denver,Seattle,12/19/2004 3:41,12/19/2004 4:41,1, 12/19/2004 ,5939,5939, LAX05FA054 ,4312
20041221X02019 , Personal ,Denver,Miami,12/19/2004 3:41,12/19/2004 7:41,4, 12/19/2004 ,5940,5940, DFW05LA041 ,4444
20050120X00085 , Personal ,Denver,Miami,12/19/2004 3:41,12/19/2004 5:41,2, 12/19/2004 ,5941,5941, DEN05CA040 ,3234
20050317X00326 , Personal ,Miami,Atlanta,12/18/2004 3:41,12/18/2004 4:41,1, 12/18/2004 ,5942,5942, LAX05LA036 ,4585
20060303X00264 ,  ,Miami,Boston,12/18/2004 3:41,12/18/2004 5:41,2, 12/18/2004 ,5943,5943, IAD05CA025 ,4611
20041221X02014 , Business ,Miami,Denver,12/18/2004 3:41,12/18/2004 7:41,4, 12/18/2004 ,5944,5944, DEN05LA039 ,1112
20041222X02026 , Personal ,Seattle,Atlanta,12/18/2004 3:41,12/18/2004 9:41,6, 12/18/2004 ,5945,5945, DEN05LA041 ,3381
20050114X00053 , Personal ,Boston,Atlanta,12/18/2004 3:41,12/18/2004 7:41,4, 12/18/2004 ,5946,5946, SEA05CA027 ,3670
20050112X00038 , Positioning ,Atlanta,Denver,12/18/2004 3:41,12/18/2004 5:41,2, 12/18/2004 ,5947,5947, NYC05CA035 ,1843
20041221X02018 ,  ,Boston,Seattle,12/17/2004 3:41,12/17/2004 4:41,1, 12/17/2004 ,5948,5948, DFW05FA040 ,2078
20041222X02025 , Personal ,Denver,Miami,12/17/2004 3:41,12/17/2004 5:41,2, 12/17/2004 ,5949,5949, MIA05LA043 ,2417
20041222X02028 , Personal ,Denver,Seattle,12/17/2004 3:41,12/17/2004 8:41,5, 12/17/2004 ,5950,5950, DFW05LA043 ,1961
20050104X00008 , Instructional ,Boston,Atlanta,12/17/2004 3:41,12/17/2004 9:41,6, 12/17/2004 ,5951,5951, DEN05FA038 ,566
20050209X00168 , Instructional ,Seattle,Denver,12/17/2004 3:41,12/17/2004 6:41,3, 12/17/2004 ,5952,5952, LAX05LA083 ,3613
20050119X00076 , Personal ,Atlanta,Seattle,12/17/2004 3:41,12/17/2004 8:41,5, 12/17/2004 ,5953,5953, DFW05CA042 ,1108
20050204X00133 , Positioning ,Miami,Boston,12/16/2004 3:41,12/16/2004 8:41,5, 12/16/2004 ,5954,5954, ANC05CA017 ,4140
20041221X02015 , Aerial Application ,Seattle,Denver,12/16/2004 3:41,12/16/2004 8:41,5, 12/16/2004 ,5955,5955, ATL05LA035 ,619
20050112X00043 ,  ,Denver,Miami,12/16/2004 3:41,12/16/2004 7:41,4, 12/16/2004 ,5956,5956, DCA05WA019 ,2310
20050118X00058 , Instructional ,Seattle,Atlanta,12/15/2004 3:41,12/15/2004 9:41,6, 12/15/2004 ,5957,5957, DEN05LA036 ,4139
20050518X00628 ,  ,Atlanta,Boston,12/15/2004 3:41,12/15/2004 7:41,4, 12/15/2004 ,5958,5958, ANC05LA068 ,1469
20050105X00017 , Personal ,Denver,Atlanta,12/14/2004 3:41,12/14/2004 9:41,6, 12/14/2004 ,5959,5959, ANC05LA018 ,2608
20041216X01999 , Executive/Corporate ,Denver,Atlanta,12/14/2004 3:41,12/14/2004 4:41,1, 12/14/2004 ,5960,5960, CHI05LA045 ,1733
20041217X02006 , Positioning ,Denver,Seattle,12/14/2004 3:41,12/14/2004 6:41,3, 12/14/2004 ,5961,5961, LAX05FA053 ,971
20041220X02007 , Personal ,Miami,Atlanta,12/14/2004 3:41,12/14/2004 9:41,6, 12/14/2004 ,5962,5962, DFW05FA038 ,867
20060316X00314 ,  ,Miami,Denver,12/14/2004 3:41,12/14/2004 7:41,4, 12/14/2004 ,5963,5963, DCA05WA022 ,4954
20041231X02043 , Business ,Seattle,Atlanta,12/14/2004 3:41,12/14/2004 4:41,1, 12/14/2004 ,5964,5964, DFW05WA039 ,1541
20050114X00051 , Personal ,Boston,Seattle,12/13/2004 3:41,12/13/2004 6:41,3, 12/13/2004 ,5965,5965, LAX05CA052 ,2228
20050112X00044 ,  ,Boston,Denver,12/12/2004 3:41,12/12/2004 9:41,6, 12/12/2004 ,5966,5966, DCA05WA020 ,4202
20041213X01973 , Personal ,Atlanta,Seattle,12/12/2004 3:41,12/12/2004 9:41,6, 12/12/2004 ,5967,5967, DEN05LA035 ,506
20041215X01994 , Personal ,Boston,Seattle,12/12/2004 3:41,12/12/2004 8:41,5, 12/12/2004 ,5968,5968, DFW05LA037 ,4763
20041217X02003 , Instructional ,Miami,Atlanta,12/11/2004 3:41,12/11/2004 5:41,2, 12/11/2004 ,5969,5969, LAX05LA050 ,3625
20041217X02004 , Personal ,Atlanta,Denver,12/11/2004 3:41,12/11/2004 9:41,6, 12/11/2004 ,5970,5970, LAX05LA049 ,961
20041215X01992 ,  ,Seattle,Denver,12/10/2004 3:41,12/10/2004 5:41,2, 12/10/2004 ,5971,5971, DFW05LA034 ,4276
20041221X02013 ,  ,Boston,Denver,12/10/2004 3:41,12/10/2004 4:41,1, 12/10/2004 ,5972,5972, DEN05FA034 ,4424
20050103X00003 , Business ,Seattle,Miami,12/10/2004 3:41,12/10/2004 8:41,5, 12/10/2004 ,5973,5973, DFW05WA035 ,1100
20050120X00084 , Personal ,Atlanta,Denver,12/10/2004 3:41,12/10/2004 4:41,1, 12/10/2004 ,5974,5974, CHI05CA043 ,4599
20050120X00083 , Positioning ,Seattle,Boston,12/9/2004 3:41,12/9/2004 7:41,4, 12/09/2004 ,5975,5975, DFW05CA044 ,4022
20041227X02034 , Business ,Atlanta,Denver,12/9/2004 3:41,12/9/2004 9:41,6, 12/09/2004 ,5976,5976, DFW05LA033 ,4666
20050104X00009 , Personal ,Seattle,Denver,12/9/2004 3:41,12/9/2004 9:41,6, 12/09/2004 ,5977,5977, CHI05FA042 ,4362
20041230X02041 , Business ,Denver,Atlanta,12/9/2004 3:41,12/9/2004 8:41,5, 12/09/2004 ,5978,5978, ATL05FA034 ,2130
20041214X01986 , Other Work Use ,Boston,Miami,12/9/2004 3:41,12/9/2004 5:41,2, 12/09/2004 ,5979,5979, DFW05FA032 ,2289
20041215X01993 , Other Work Use ,Boston,Atlanta,12/8/2004 3:41,12/8/2004 5:41,2, 12/08/2004 ,5980,5980, LAX05FA046 ,4859
20041216X01998 , Flight Test ,Miami,Atlanta,12/8/2004 3:41,12/8/2004 4:41,1, 12/08/2004 ,5981,5981, NYC05LA030 ,1416
20041213X01979 , Business ,Boston,Seattle,12/8/2004 3:41,12/8/2004 4:41,1, 12/08/2004 ,5982,5982, DFW05LA031 ,617
20041214X01982 , Instructional ,Denver,Boston,12/8/2004 3:41,12/8/2004 5:41,2, 12/08/2004 ,5983,5983, IAD05LA024 ,1221
20050104X00013 , Instructional ,Miami,Boston,12/8/2004 3:41,12/8/2004 7:41,4, 12/08/2004 ,5984,5984, LAX05CA047 ,4241
20050104X00014 , Personal ,Denver,Seattle,12/7/2004 3:41,12/7/2004 7:41,4, 12/07/2004 ,5985,5985, LAX05CA044 ,4642
20050103X00006 , Business ,Denver,Miami,12/7/2004 3:41,12/7/2004 9:41,6, 12/07/2004 ,5986,5986, DFW05WA036 ,1931
20041217X02005 ,  ,Miami,Atlanta,12/7/2004 3:41,12/7/2004 8:41,5, 12/07/2004 ,5987,5987, LAX05FA045 ,1958
20041214X01985 ,  ,Atlanta,Seattle,12/7/2004 3:41,12/7/2004 6:41,3, 12/07/2004 ,5988,5988, NYC05FA028 ,1717
20041216X01995 , Business ,Miami,Atlanta,12/7/2004 3:41,12/7/2004 9:41,6, 12/07/2004 ,5989,5989, DEN05FA032 ,3996
20041209X01963 ,  ,Boston,Atlanta,12/6/2004 3:41,12/6/2004 6:41,3, 12/06/2004 ,5990,5990, SEA05FA025 ,3996
20041210X01965 , Personal ,Denver,Boston,12/6/2004 3:41,12/6/2004 4:41,1, 12/06/2004 ,5991,5991, SEA05LA026 ,1469
20050103X00004 , Executive/Corporate ,Seattle,Boston,12/6/2004 3:41,12/6/2004 9:41,6, 12/06/2004 ,5992,5992, DCA05WA023 ,4983
20041208X01948 , Instructional ,Seattle,Atlanta,12/6/2004 3:41,12/6/2004 7:41,4, 12/06/2004 ,5993,5993, MIA05LA042A ,3441
20041208X01948 , Instructional ,Atlanta,Boston,12/6/2004 3:41,12/6/2004 5:41,2, 12/06/2004 ,5994,5994, MIA05LA042B ,2332
20041208X01942 , Business ,Seattle,Atlanta,12/5/2004 3:41,12/5/2004 8:41,5, 12/05/2004 ,5995,5995, DFW05LA030 ,4897
20041210X01966 , Personal ,Seattle,Denver,12/5/2004 3:41,12/5/2004 9:41,6, 12/05/2004 ,5996,5996, SEA05FA022 ,4195
20041213X01972 ,  ,Denver,Boston,12/5/2004 3:41,12/5/2004 5:41,2, 12/05/2004 ,5997,5997, ANC05IA016 ,4101
20041214X01984 , Personal ,Boston,Miami,12/5/2004 3:41,12/5/2004 9:41,6, 12/05/2004 ,5998,5998, DFW05FA028 ,2546
20041220X02010 , Other Work Use ,Seattle,Atlanta,12/4/2004 3:41,12/4/2004 7:41,4, 12/04/2004 ,5999,5999, NYC05IA029 ,4337
20041209X01964 , Personal ,Atlanta,Seattle,12/4/2004 3:41,12/4/2004 7:41,4, 12/04/2004 ,6000,6000, SEA05FA023 ,2867
20041220X02012 , Personal ,Boston,Atlanta,12/4/2004 3:41,12/4/2004 6:41,3, 12/04/2004 ,6001,6001, SEA05LA024 ,822
20050128X00115 , Instructional ,Seattle,Denver,12/4/2004 3:41,12/4/2004 9:41,6, 12/04/2004 ,6002,6002, DEN05LA031 ,2750
20050113X00048 , Personal ,Denver,Seattle,12/4/2004 3:41,12/4/2004 7:41,4, 12/04/2004 ,6003,6003, CHI05CA041 ,3681
20041222X02024 , Instructional ,Boston,Miami,12/4/2004 3:41,12/4/2004 9:41,6, 12/04/2004 ,6004,6004, LAX05CA043 ,2783
20041208X01940 , Personal ,Seattle,Atlanta,12/4/2004 3:41,12/4/2004 9:41,6, 12/04/2004 ,6005,6005, MIA05CA041 ,3437
20050107X00029 , Personal ,Seattle,Denver,12/4/2004 3:41,12/4/2004 6:41,3, 12/04/2004 ,6006,6006, CHI05CA044 ,2474
20041208X01934 , Flight Test ,Seattle,Denver,12/4/2004 3:41,12/4/2004 5:41,2, 12/04/2004 ,6007,6007, DFW05LA029 ,2528
20041208X01947 ,  ,Miami,Boston,12/4/2004 3:41,12/4/2004 5:41,2, 12/04/2004 ,6008,6008, MIA05FA040 ,2135
20041230X02042 , Personal ,Boston,Atlanta,12/3/2004 3:41,12/3/2004 4:41,1, 12/03/2004 ,6009,6009, CHI05CA040 ,4476
20041220X02008 , Personal ,Atlanta,Seattle,12/3/2004 3:41,12/3/2004 7:41,4, 12/03/2004 ,6010,6010, NYC05LA027 ,1315
20041222X02020 , Executive/Corporate ,Atlanta,Miami,12/2/2004 3:41,12/2/2004 5:41,2, 12/02/2004 ,6011,6011, IAD05LA022 ,3334
20041207X01930 , Business ,Seattle,Boston,12/2/2004 3:41,12/2/2004 4:41,1, 12/02/2004 ,6012,6012, ATL05FA032 ,4747
20041207X01932 , Personal ,Atlanta,Seattle,12/2/2004 3:41,12/2/2004 5:41,2, 12/02/2004 ,6013,6013, MIA05LA036 ,2211
20041208X01951 ,  ,Boston,Seattle,12/1/2004 3:41,12/1/2004 5:41,2, 12/01/2004 ,6014,6014, NYC05FA026 ,4997
20041202X01903 , Business ,Miami,Boston,12/1/2004 3:41,12/1/2004 5:41,2, 12/01/2004 ,6015,6015, DFW05LA026 ,828
20041216X02000 , Unknown ,Seattle,Miami,12/1/2004 3:41,12/1/2004 9:41,6, 12/01/2004 ,6016,6016, CHI05WA046 ,4164
20041209X01961 , Aerial Observation ,Denver,Boston,12/1/2004 3:41,12/1/2004 9:41,6, 12/01/2004 ,6017,6017, DEN05TA033 ,1685
20041214X01987 , Positioning ,Miami,Denver,12/1/2004 3:41,12/1/2004 5:41,2, 12/01/2004 ,6018,6018, DFW05LA027 ,2172
20050104X00011 , Personal ,Denver,Seattle,12/1/2004 3:41,12/1/2004 8:41,5, 12/01/2004 ,6019,6019, CHI05CA039 ,1243
20050124X00096 ,  ,Atlanta,Miami,11/30/2004 3:41,11/30/2004 6:41,3, 11/30/2004 ,6020,6020, IAD05RA020 ,4302
20041213X01971 ,  ,Miami,Boston,11/30/2004 3:41,11/30/2004 6:41,3, 11/30/2004 ,6021,6021, NYC05LA025 ,2424
20041208X01952 , Ferry ,Denver,Boston,11/30/2004 3:41,11/30/2004 8:41,5, 11/30/2004 ,6022,6022, CHI05FA038 ,4360
20041220X02011 ,  ,Atlanta,Boston,11/30/2004 3:41,11/30/2004 9:41,6, 11/30/2004 ,6023,6023, SEA05WA020 ,1780
20041206X01928 , Executive/Corporate ,Seattle,Denver,11/29/2004 3:41,11/29/2004 7:41,4, 11/29/2004 ,6024,6024, DEN05LA030 ,2153
20041209X01960 , Instructional ,Seattle,Atlanta,11/29/2004 3:41,11/29/2004 5:41,2, 11/29/2004 ,6025,6025, IAD05LA021 ,2892
20041130X01886 , Personal ,Boston,Denver,11/29/2004 3:41,11/29/2004 6:41,3, 11/29/2004 ,6026,6026, ATL05LA031 ,4091
20041216X01997 , Positioning ,Seattle,Boston,11/29/2004 3:41,11/29/2004 8:41,5, 11/29/2004 ,6027,6027, IAD05CA019 ,3369
20041203X01919 ,  ,Atlanta,Boston,11/28/2004 3:41,11/28/2004 5:41,2, 11/28/2004 ,6028,6028, DEN05MA029 ,4291
20041201X01900 , Personal ,Boston,Atlanta,11/28/2004 3:41,11/28/2004 8:41,5, 11/28/2004 ,6029,6029, LAX05LA042 ,1011
20041130X01891 , Personal ,Miami,Seattle,11/28/2004 3:41,11/28/2004 8:41,5, 11/28/2004 ,6030,6030, CHI05LA037 ,3623
20041201X01895 , Other Work Use ,Boston,Seattle,11/27/2004 3:41,11/27/2004 5:41,2, 11/27/2004 ,6031,6031, NYC05LA022 ,3366
20041207X01933 , Instructional ,Seattle,Denver,11/27/2004 3:41,11/27/2004 7:41,4, 11/27/2004 ,6032,6032, SEA05FA019 ,1023
20041213X01977 , Aerial Application ,Atlanta,Boston,11/27/2004 3:41,11/27/2004 9:41,6, 11/27/2004 ,6033,6033, LAX05WA048 ,1010
20041222X02022 , Personal ,Miami,Denver,11/27/2004 3:41,11/27/2004 8:41,5, 11/27/2004 ,6034,6034, IAD05LA017 ,1316
20041213X01969 ,  ,Seattle,Atlanta,11/27/2004 3:41,11/27/2004 6:41,3, 11/27/2004 ,6035,6035, IAD05FA023 ,1056
20041210X01967 , Personal ,Boston,Denver,11/27/2004 3:41,11/27/2004 5:41,2, 11/27/2004 ,6036,6036, SEA05WA021 ,618
20041214X01981 , Instructional ,Miami,Denver,11/27/2004 3:41,11/27/2004 7:41,4, 11/27/2004 ,6037,6037, ATL05CA030 ,1245
20041229X02039 , Personal ,Atlanta,Denver,11/26/2004 3:41,11/26/2004 5:41,2, 11/26/2004 ,6038,6038, NYC05CA023 ,2993
20041222X02023 , Personal ,Miami,Atlanta,11/25/2004 3:41,11/25/2004 5:41,2, 11/25/2004 ,6039,6039, IAD05CA018 ,4710
20041203X01916 , Personal ,Boston,Seattle,11/25/2004 3:41,11/25/2004 5:41,2, 11/25/2004 ,6040,6040, MIA05FA035 ,3571
20041201X01897 , Personal ,Atlanta,Miami,11/25/2004 3:41,11/25/2004 9:41,6, 11/25/2004 ,6041,6041, DFW05LA025 ,1803
20041202X01906 , Personal ,Boston,Miami,11/25/2004 3:41,11/25/2004 5:41,2, 11/25/2004 ,6042,6042, LAX05FA041 ,708
20041223X02031 , Personal ,Miami,Atlanta,11/24/2004 3:41,11/24/2004 9:41,6, 11/24/2004 ,6043,6043, CHI05CA036 ,1368
20041213X01976 , Personal ,Miami,Atlanta,11/24/2004 3:41,11/24/2004 6:41,3, 11/24/2004 ,6044,6044, LAX05LA040 ,3893
20041210X01968 , Personal ,Miami,Boston,11/24/2004 3:41,11/24/2004 5:41,2, 11/24/2004 ,6045,6045, NYC05FA021 ,2626
20041130X01892 , Personal ,Denver,Boston,11/23/2004 3:41,11/23/2004 9:41,6, 11/23/2004 ,6046,6046, CHI05LA033 ,2498
20041203X01917 , Personal ,Denver,Boston,11/22/2004 3:41,11/22/2004 9:41,6, 11/22/2004 ,6047,6047, MIA05LA033 ,3427
20041208X01949 , Positioning ,Atlanta,Seattle,11/22/2004 3:41,11/22/2004 4:41,1, 11/22/2004 ,6048,6048, DCA05MA011 ,2197
20041213X01975 , Instructional ,Boston,Seattle,11/22/2004 3:41,11/22/2004 5:41,2, 11/22/2004 ,6049,6049, LAX05LA039 ,3693
20041220X02009 , Personal ,Miami,Atlanta,11/21/2004 3:41,11/21/2004 8:41,5, 11/21/2004 ,6050,6050, NYC05LA024 ,4579
20041130X01887 , Personal ,Miami,Denver,11/21/2004 3:41,11/21/2004 4:41,1, 11/21/2004 ,6051,6051, SEA05LA017 ,1141
20041130X01881 , Personal ,Atlanta,Miami,11/21/2004 3:41,11/21/2004 4:41,1, 11/21/2004 ,6052,6052, NYC05LA020 ,2517
20041228X02036 , Personal ,Denver,Atlanta,11/21/2004 3:41,11/21/2004 9:41,6, 11/21/2004 ,6053,6053, ATL05CA028 ,1724
20041217X02002 , Personal ,Boston,Miami,11/21/2004 3:41,11/21/2004 8:41,5, 11/21/2004 ,6054,6054, CHI05CA032 ,3802
20050111X00031 , Personal ,Boston,Atlanta,11/21/2004 3:41,11/21/2004 8:41,5, 11/21/2004 ,6055,6055, MIA05CA032 ,1759
20041214X01983 , Instructional ,Atlanta,Miami,11/21/2004 3:41,11/21/2004 5:41,2, 11/21/2004 ,6056,6056, NYC05CA019 ,4409
20041203X01925 , Personal ,Miami,Denver,11/21/2004 3:41,11/21/2004 7:41,4, 11/21/2004 ,6057,6057, CHI05CA035 ,1228
20041209X01959 ,  ,Boston,Atlanta,11/21/2004 3:41,11/21/2004 7:41,4, 11/21/2004 ,6058,6058, DCA05RA010 ,2771
20041122X01849 ,  ,Miami,Denver,11/21/2004 3:41,11/21/2004 6:41,3, 11/21/2004 ,6059,6059, DEN05IA027 ,3262
20041201X01896 , Business ,Denver,Boston,11/21/2004 3:41,11/21/2004 7:41,4, 11/21/2004 ,6060,6060, IAD05LA013 ,1784
20041124X01865 , Personal ,Miami,Seattle,11/20/2004 3:41,11/20/2004 5:41,2, 11/20/2004 ,6061,6061, DEN05LA028 ,2693
20041213X01978 ,  ,Atlanta,Denver,11/19/2004 3:41,11/19/2004 9:41,6, 11/19/2004 ,6062,6062, LAX05LA038 ,3375
20041221X02017 , Personal ,Boston,Seattle,11/19/2004 3:41,11/19/2004 9:41,6, 11/19/2004 ,6063,6063, ATL05CA027 ,4264
20041217X02001 , Instructional ,Seattle,Boston,11/19/2004 3:41,11/19/2004 8:41,5, 11/19/2004 ,6064,6064, IAD05CA014 ,4322
20041223X02032 , Personal ,Boston,Miami,11/19/2004 3:41,11/19/2004 5:41,2, 11/19/2004 ,6065,6065, CHI05CA034 ,4003
20041123X01857 , Positioning ,Boston,Miami,11/19/2004 3:41,11/19/2004 6:41,3, 11/19/2004 ,6066,6066, ANC05LA015 ,4735
20041122X01847 , Personal ,Seattle,Atlanta,11/18/2004 3:41,11/18/2004 9:41,6, 11/18/2004 ,6067,6067, ATL05LA026 ,4740
20041129X01876 ,  ,Miami,Atlanta,11/18/2004 3:41,11/18/2004 4:41,1, 11/18/2004 ,6068,6068, MIA05WA031 ,809
20050202X00127 , Personal ,Denver,Seattle,11/18/2004 3:41,11/18/2004 6:41,3, 11/18/2004 ,6069,6069, MIA05CA047 ,4074
20041222X02021 , Personal ,Denver,Boston,11/18/2004 3:41,11/18/2004 5:41,2, 11/18/2004 ,6070,6070, IAD05CA015 ,3734
20041123X01856 , Other Work Use ,Denver,Miami,11/17/2004 3:41,11/17/2004 7:41,4, 11/17/2004 ,6071,6071, MIA05CA030 ,2971
20041129X01872 , Aerial Observation ,Miami,Boston,11/16/2004 3:41,11/16/2004 6:41,3, 11/16/2004 ,6072,6072, LAX05FA035 ,2888
20041221X02016 , Instructional ,Atlanta,Seattle,11/16/2004 3:41,11/16/2004 4:41,1, 11/16/2004 ,6073,6073, DEN05LA037 ,1215
20041123X01858 , Business ,Miami,Boston,11/16/2004 3:41,11/16/2004 7:41,4, 11/16/2004 ,6074,6074, ATL05IA025 ,4252
20041123X01864 ,  ,Denver,Seattle,11/15/2004 3:41,11/15/2004 5:41,2, 11/15/2004 ,6075,6075, IAD05WA016 ,4598
20041124X01866 , Personal ,Atlanta,Seattle,11/14/2004 3:41,11/14/2004 8:41,5, 11/14/2004 ,6076,6076, DFW05FA020 ,2394
20050119X00072 , Other Work Use ,Seattle,Denver,11/14/2004 3:41,11/14/2004 6:41,3, 11/14/2004 ,6077,6077, IAD05LA031 ,2556
20041124X01869 , Personal ,Denver,Boston,11/14/2004 3:41,11/14/2004 8:41,5, 11/14/2004 ,6078,6078, SEA05LA016 ,3155
20041208X01938 , Personal ,Boston,Miami,11/14/2004 3:41,11/14/2004 9:41,6, 11/14/2004 ,6079,6079, ATL05CA024 ,4922
20041213X01970 , Personal ,Atlanta,Boston,11/14/2004 3:41,11/14/2004 5:41,2, 11/14/2004 ,6080,6080, NYC05CA016 ,2653
20041123X01859 , Personal ,Seattle,Denver,11/14/2004 3:41,11/14/2004 4:41,1, 11/14/2004 ,6081,6081, NYC05LA017 ,3649
20041119X01845 , Personal ,Seattle,Boston,11/14/2004 3:41,11/14/2004 4:41,1, 11/14/2004 ,6082,6082, MIA05FA028 ,3602
20041205X01926 , Personal ,Atlanta,Denver,11/14/2004 3:41,11/14/2004 7:41,4, 11/14/2004 ,6083,6083, ATL05LA023 ,4616
20041116X01819 , Business ,Denver,Miami,11/14/2004 3:41,11/14/2004 7:41,4, 11/14/2004 ,6084,6084, DEN05LA023 ,3318
20041203X01915 , Personal ,Denver,Miami,11/13/2004 3:41,11/13/2004 6:41,3, 11/13/2004 ,6085,6085, MIA05LA029 ,1606
20041119X01842 , Other Work Use ,Denver,Boston,11/13/2004 3:41,11/13/2004 7:41,4, 11/13/2004 ,6086,6086, DEN05LA024 ,4562
20041118X01838 ,  ,Denver,Atlanta,11/13/2004 3:41,11/13/2004 7:41,4, 11/13/2004 ,6087,6087, CHI05LA028 ,918
20041118X01839 , Personal ,Boston,Seattle,11/13/2004 3:41,11/13/2004 8:41,5, 11/13/2004 ,6088,6088, CHI05LA030 ,1532
20041122X01851 , Personal ,Miami,Boston,11/13/2004 3:41,11/13/2004 8:41,5, 11/13/2004 ,6089,6089, LAX05FA034 ,1287
20041201X01899 , Instructional ,Miami,Boston,11/13/2004 3:41,11/13/2004 9:41,6, 11/13/2004 ,6090,6090, LAX05LA037 ,755
20041203X01924 , Personal ,Boston,Atlanta,11/13/2004 3:41,11/13/2004 8:41,5, 11/13/2004 ,6091,6091, CHI05CA031 ,4651
20041203X01911 , Personal ,Miami,Boston,11/13/2004 3:41,11/13/2004 8:41,5, 11/13/2004 ,6092,6092, CHI05CA029 ,3036
20041124X01868 , Instructional ,Denver,Seattle,11/13/2004 3:41,11/13/2004 4:41,1, 11/13/2004 ,6093,6093, SEA05LA015 ,3256
20041124X01867 , Personal ,Miami,Seattle,11/12/2004 3:41,11/12/2004 5:41,2, 11/12/2004 ,6094,6094, IAD05FA012 ,1786
20041130X01883 , Personal ,Miami,Atlanta,11/12/2004 3:41,11/12/2004 7:41,4, 11/12/2004 ,6095,6095, MIA05LA027 ,3099
20041201X01898 , Personal ,Atlanta,Seattle,11/12/2004 3:41,11/12/2004 7:41,4, 11/12/2004 ,6096,6096, LAX05LA033 ,3621
20041122X01848 , Personal ,Miami,Boston,11/12/2004 3:41,11/12/2004 5:41,2, 11/12/2004 ,6097,6097, DEN05IA025A ,789
20041122X01848 , Instructional ,Denver,Boston,11/12/2004 3:41,11/12/2004 6:41,3, 11/12/2004 ,6098,6098, DEN05IA025B ,2749
20041118X01835 , Unknown ,Denver,Miami,11/11/2004 3:41,11/11/2004 9:41,6, 11/11/2004 ,6099,6099, NYC05WA015 ,766
20041130X01882 , Business ,Boston,Miami,11/11/2004 3:41,11/11/2004 7:41,4, 11/11/2004 ,6100,6100, MIA05WA023 ,3085
20041123X01854 , Instructional ,Atlanta,Seattle,11/10/2004 3:41,11/10/2004 7:41,4, 11/10/2004 ,6101,6101, ATL05WA029 ,3243
20041119X01844 , Business ,Denver,Boston,11/10/2004 3:41,11/10/2004 6:41,3, 11/10/2004 ,6102,6102, LAX05FA032 ,1688
20041123X01863 , Personal ,Miami,Boston,11/10/2004 3:41,11/10/2004 5:41,2, 11/10/2004 ,6103,6103, IAD05LA011 ,2060
20050119X00075 , Business ,Atlanta,Denver,11/10/2004 3:41,11/10/2004 8:41,5, 11/10/2004 ,6104,6104, LAX05CA031 ,4405
20050118X00062 , Business ,Atlanta,Seattle,11/10/2004 3:41,11/10/2004 9:41,6, 11/10/2004 ,6105,6105, LAX05CA030 ,2281
20041110X01808 , Positioning ,Seattle,Denver,11/9/2004 3:41,11/9/2004 7:41,4, 11/09/2004 ,6106,6106, DFW05LA019 ,4213
20041130X01889 , Instructional ,Atlanta,Denver,11/9/2004 3:41,11/9/2004 9:41,6, 11/09/2004 ,6107,6107, LAX05LA020 ,1992
20041115X01816 ,  ,Boston,Miami,11/9/2004 3:41,11/9/2004 5:41,2, 11/09/2004 ,6108,6108, SEA05LA014 ,3656
20041123X01853 , Other Work Use ,Denver,Miami,11/8/2004 3:41,11/8/2004 9:41,6, 11/08/2004 ,6109,6109, DFW05LA022 ,4392
20041112X01809 , Personal ,Boston,Atlanta,11/8/2004 3:41,11/8/2004 7:41,4, 11/08/2004 ,6110,6110, CHI05FA024 ,1072
20041206X01927 , Personal ,Atlanta,Boston,11/8/2004 3:41,11/8/2004 4:41,1, 11/08/2004 ,6111,6111, ATL05LA022 ,1185
20041208X01943 , Personal ,Denver,Atlanta,11/8/2004 3:41,11/8/2004 7:41,4, 11/08/2004 ,6112,6112, MIA05LA037 ,4591
20041209X01954 ,  ,Boston,Atlanta,11/7/2004 3:41,11/7/2004 5:41,2, 11/07/2004 ,6113,6113, DCA05WA005 ,1863
20041209X01957 ,  ,Seattle,Atlanta,11/7/2004 3:41,11/7/2004 9:41,6, 11/07/2004 ,6114,6114, DCA05WA008A ,4237
20041209X01957 ,  ,Seattle,Atlanta,11/7/2004 3:41,11/7/2004 5:41,2, 11/07/2004 ,6115,6115, DCA05WA008B ,2890
20041118X01840 , Other Work Use ,Atlanta,Seattle,11/7/2004 3:41,11/7/2004 6:41,3, 11/07/2004 ,6116,6116, MIA05CA022 ,4787
20041203X01918 , Personal ,Denver,Miami,11/7/2004 3:41,11/7/2004 5:41,2, 11/07/2004 ,6117,6117, MIA05CA034 ,3694
20041203X01914 , Personal ,Seattle,Miami,11/6/2004 3:41,11/6/2004 6:41,3, 11/06/2004 ,6118,6118, CHI05CA025 ,2376
20041206X01929 , Personal ,Boston,Miami,11/6/2004 3:41,11/6/2004 6:41,3, 11/06/2004 ,6119,6119, CHI05CA022 ,561
20041203X01909 , Instructional ,Seattle,Denver,11/6/2004 3:41,11/6/2004 7:41,4, 11/06/2004 ,6120,6120, ATL05CA021 ,2117
