AccidentNumber,Date,WeatherCondition,InjurySeverity,AircraftDamage,LocationID
 NYC04LA192 , 08/14/2004 , VMC , Non-Fatal , Substantial ,6634
 CHI04CA229 , 08/14/2004 , VMC , Non-Fatal , Destroyed ,6635
 CHI04CA226 , 08/14/2004 , VMC , Non-Fatal , Substantial ,6636
 LAX04CA290 , 08/13/2004 , VMC , Non-Fatal , Substantial ,6637
 SEA04CA164 , 08/13/2004 , VMC , Non-Fatal , Substantial ,6638
 FTW04WA216 , 08/13/2004 , VMC , Fatal(1) , Destroyed ,6639
 ANC04LA095 , 08/13/2004 , VMC , Non-Fatal , Substantial ,6640
 DCA04MA068 , 08/13/2004 , VMC , Fatal(1) , Destroyed ,6641
 LAX04WA295 , 08/13/2004 , VMC , Fatal(1) , Destroyed ,6642
 DEN04LA123 , 08/13/2004 , VMC , Non-Fatal , Destroyed ,6643
 FTW04LA213 , 08/12/2004 , VMC , Non-Fatal , Substantial ,6644
 IAD04LA036 , 08/12/2004 , IMC , Fatal(1) , Substantial ,6645
 CHI04FA223 , 08/12/2004 , VMC , Fatal(1) , Destroyed ,6646
 NYC04LA191 , 08/12/2004 , VMC , Non-Fatal , Substantial ,6647
 MIA04CA109 , 08/12/2004 , VMC , Non-Fatal , Substantial ,6648
 CHI04CA224 , 08/12/2004 , VMC , Non-Fatal , Substantial ,6649
 CHI04CA222 , 08/11/2004 , VMC , Non-Fatal , Substantial ,6650
 WAS04WA013 , 08/11/2004 , VMC , Non-Fatal , Substantial ,6651
 CHI04LA225 , 08/11/2004 , VMC , Fatal(1) , Destroyed ,6652
 LAX04WA294 , 08/11/2004 , VMC , Fatal(1) , Destroyed ,6653
 DCA04IA066 , 08/11/2004 , VMC , Incident , Minor ,6654
 CHI04LA220 , 08/11/2004 , VMC , Fatal(1) , Destroyed ,6655
 SEA04TA158 , 08/11/2004 , VMC , Fatal(1) , Destroyed ,6656
 FTW04LA211 , 08/10/2004 , VMC , Non-Fatal , Substantial ,6657
 FTW04LA210 , 08/10/2004 , VMC , Non-Fatal , Substantial ,6658
 LAX04CA289 , 08/10/2004 , VMC , Non-Fatal , Substantial ,6659
 DEN04CA120 , 08/10/2004 , VMC , Non-Fatal , Substantial ,6660
 DCA04WA073 , 08/10/2004 , VMC , Incident ,  ,6661
 CHI04CA221 , 08/10/2004 , VMC , Non-Fatal , Substantial ,6662
 DEN04CA122 , 08/09/2004 , VMC , Non-Fatal , Substantial ,6663
 NYC04CA190 , 08/09/2004 , VMC , Non-Fatal , Substantial ,6664
 FTW04CA193 , 08/09/2004 , VMC , Non-Fatal ,  ,6665
 DEN04FA119 , 08/09/2004 , VMC , Fatal(2) , Destroyed ,6666
 FTW04LA209 , 08/09/2004 , VMC , Non-Fatal , Substantial ,6667
 CHI04CA218 , 08/08/2004 , VMC , Non-Fatal , Substantial ,6668
 DEN04CA117 , 08/08/2004 , VMC , Non-Fatal , Substantial ,6669
 LAX04CA288 , 08/08/2004 , VMC , Non-Fatal , Substantial ,6670
 NYC04CA189 , 08/08/2004 , VMC , Non-Fatal , Substantial ,6671
 CHI04CA216 , 08/08/2004 , VMC , Non-Fatal , Substantial ,6672
 ATL04LA166 , 08/08/2004 , VMC , Fatal(1) , Destroyed ,6673
 IAD04LA035 , 08/08/2004 , VMC , Non-Fatal , Substantial ,6674
 NYC04LA188 , 08/08/2004 , VMC , Non-Fatal , Substantial ,6675
 NYC04LA186 , 08/07/2004 , VMC , Non-Fatal , Substantial ,6676
 NYC04FA185A , 08/07/2004 , VMC , Fatal(2) , Substantial ,6677
 NYC04FA185B , 08/07/2004 , VMC , Fatal(2) , Substantial ,6678
 SEA04LA157 , 08/07/2004 , VMC , Non-Fatal , Substantial ,6679
 FTW04FA208 , 08/07/2004 , IMC , Fatal(2) , Destroyed ,6680
 CHI04FA215 , 08/07/2004 , IMC , Fatal(1) , Destroyed ,6681
 ANC04LA091 , 08/07/2004 , VMC , Non-Fatal , Substantial ,6682
 ANC04LA090 , 08/07/2004 , VMC , Non-Fatal , Substantial ,6683
 DCA04WA067 , 08/07/2004 , VMC , Unavailable , Substantial ,6684
 DEN04IA124 , 08/07/2004 , VMC , Incident , Minor ,6685
 FTW04LA212 , 08/07/2004 , VMC , Non-Fatal , Substantial ,6686
 ANC04LA087 , 08/06/2004 , VMC , Non-Fatal , Substantial ,6687
 SEA04LA156 , 08/06/2004 , VMC , Non-Fatal , Substantial ,6688
 CHI04FA214 , 08/06/2004 , VMC , Fatal(2) , Destroyed ,6689
 LAX04LA287 , 08/06/2004 , VMC , Non-Fatal , Substantial ,6690
 CHI04LA238 , 08/06/2004 , VMC , Non-Fatal , Substantial ,6691
 CHI04LA217 , 08/06/2004 , VMC , Non-Fatal , Substantial ,6692
 ANC04CA089 , 08/06/2004 , VMC , Non-Fatal , Substantial ,6693
 ANC04WA101 , 08/06/2004 , VMC , Fatal(4) , Destroyed ,6694
 DCA04WA070 , 08/06/2004 , VMC , Fatal(4) , Destroyed ,6695
 ANC04CA088 , 08/05/2004 , VMC , Non-Fatal , Substantial ,6696
 FTW04CA207 , 08/05/2004 , VMC , Non-Fatal , Substantial ,6697
 LAX04CA286 , 08/05/2004 , VMC , Non-Fatal , Substantial ,6698
 CHI04CA241 , 08/05/2004 , VMC , Non-Fatal , Substantial ,6699
 CHI04LA212 , 08/05/2004 , VMC , Non-Fatal , Substantial ,6700
 MIA04GA117 , 08/04/2004 , VMC , Fatal(1) , Substantial ,6701
 CHI04LA213 , 08/04/2004 , VMC , Non-Fatal , Substantial ,6702
 DEN04LA116 , 08/04/2004 , VMC , Non-Fatal , Substantial ,6703
 SEA04WA155 , 08/04/2004 , VMC , Non-Fatal , Substantial ,6704
 FTW04CA205 , 08/04/2004 , VMC , Non-Fatal , Substantial ,6705
 ANC04CA085 , 08/04/2004 , VMC , Non-Fatal , Substantial ,6706
 FTW04FA206 , 08/04/2004 , VMC , Fatal(3) , Destroyed ,6707
 DEN04FA115 , 08/04/2004 , VMC , Fatal(2) , Destroyed ,6708
 MIA04CA116 , 08/03/2004 , VMC , Non-Fatal , Substantial ,6709
 NYC04LA183 , 08/03/2004 , VMC , Non-Fatal , Substantial ,6710
 NYC04LA187 , 08/03/2004 , VMC , Non-Fatal , Substantial ,6711
 SEA04FA154 , 08/03/2004 , IMC , Fatal(1) , Destroyed ,6712
 FTW04FA204 , 08/03/2004 , VMC , Fatal(6) , Destroyed ,6713
 MIA04FA115 , 08/02/2004 , VMC , Fatal(1) , Destroyed ,6714
 ATL04CA165 , 08/02/2004 , VMC , Non-Fatal , Substantial ,6715
 NYC04CA184 , 08/02/2004 , VMC , Non-Fatal , Substantial ,6716
 CHI04LA207 , 08/02/2004 , VMC , Non-Fatal , Substantial ,6717
 CHI04FA205 , 08/02/2004 , VMC , Fatal(5) , Destroyed ,6718
 SEA04LA134 , 08/01/2004 , VMC , Non-Fatal , Substantial ,6719
 SEA04LA152 , 08/01/2004 , VMC , Fatal(1) , Destroyed ,6720
 CHI04FA203 , 08/01/2004 , VMC , Fatal(1) , Destroyed ,6721
 FTW04LA202A , 08/01/2004 , VMC , Non-Fatal , Substantial ,6722
 FTW04LA202B , 08/01/2004 , VMC , Non-Fatal , Substantial ,6723
 SEA04CA151 , 08/01/2004 , VMC , Non-Fatal , Substantial ,6724
 CHI04CA219 , 08/01/2004 , VMC , Non-Fatal , Substantial ,6725
 MIA04WA112 , 08/01/2004 , IMC , Non-Fatal , Destroyed ,6726
 FTW04LA199 , 08/01/2004 , VMC , Fatal(2) , Substantial ,6727
 ATL04LA164 , 08/01/2004 , VMC , Fatal(1) , Substantial ,6728
 SEA04LA153 , 08/01/2004 , VMC , Non-Fatal , Substantial ,6729
 DEN04LA118 , 07/31/2004 , VMC , Non-Fatal , Substantial ,6730
 FTW04LA198 , 07/31/2004 , VMC , Non-Fatal , Destroyed ,6731
 NYC04LA181 , 07/31/2004 , VMC , Non-Fatal , Substantial ,6732
 SEA04FA150 , 07/31/2004 , VMC , Non-Fatal , Substantial ,6733
 FTW04WA203 , 07/31/2004 , VMC , Fatal(1) , Destroyed ,6734
 MIA04CA114 , 07/31/2004 , VMC , Non-Fatal , Substantial ,6735
 CHI04CA211 , 07/31/2004 , VMC , Non-Fatal , Substantial ,6736
 CHI04CA208 , 07/31/2004 , VMC , Non-Fatal , Substantial ,6737
 CHI04CA210 , 07/31/2004 , VMC , Non-Fatal , Destroyed ,6738
 FTW04CA200 , 07/31/2004 , VMC , Non-Fatal , Substantial ,6739
 CHI04LA201 , 07/31/2004 , VMC , Non-Fatal , Substantial ,6740
 NYC04LA182 , 07/31/2004 , VMC , Non-Fatal , Substantial ,6741
 FTW04LA201 , 07/31/2004 , VMC , Non-Fatal , Destroyed ,6742
 DEN04LA114 , 07/31/2004 , VMC , Non-Fatal , Substantial ,6743
 DEN04LA113 , 07/31/2004 , VMC , Non-Fatal , Substantial ,6744
 ANC04FA084 , 07/30/2004 , VMC , Fatal(4) , Substantial ,6745
 CHI04CA206 , 07/30/2004 , VMC , Non-Fatal , Substantial ,6746
 CHI04CA209 , 07/30/2004 , VMC , Non-Fatal , Substantial ,6747
 CHI04LA202 , 07/30/2004 , VMC , Non-Fatal , Substantial ,6748
 ATL04CA163 , 07/29/2004 , VMC , Non-Fatal , Substantial ,6749
 CHI04CA200 , 07/29/2004 , VMC , Non-Fatal , Substantial ,6750
 LAX04LA284 , 07/29/2004 , VMC , Non-Fatal , Substantial ,6751
 ENG04RA024 , 07/29/2004 , VMC , Incident ,  ,6752
 ANC04LA099 , 07/29/2004 , VMC , Non-Fatal , Substantial ,6753
 CHI04FA197 , 07/28/2004 , VMC , Fatal(1) , Destroyed ,6754
 CHI04LA199 , 07/28/2004 , VMC , Non-Fatal , Substantial ,6755
 CHI04FA198 , 07/28/2004 , VMC , Fatal(2) , Destroyed ,6756
 DCA04RA060 , 07/28/2004 , VMC , Non-Fatal , Minor ,6757
 SEA04WA148 , 07/28/2004 , IMC , Fatal(6) , Destroyed ,6758
 SEA04CA149 , 07/28/2004 , VMC , Non-Fatal , Substantial ,6759
 MIA04LA113 , 07/28/2004 , VMC , Non-Fatal , Substantial ,6760
 ATL04LA155 , 07/28/2004 , VMC , Non-Fatal , Substantial ,6761
 NYC04FA179 , 07/27/2004 , IMC , Fatal(2) , Substantial ,6762
 LAX04CA282 , 07/27/2004 , VMC , Non-Fatal , Substantial ,6763
 NYC04LA178 , 07/26/2004 , VMC , Fatal(1) , Substantial ,6764
 SEA04LA146 , 07/26/2004 , VMC , Non-Fatal , Substantial ,6765
 LAX04LA281 , 07/26/2004 , VMC , Non-Fatal , Destroyed ,6766
 SEA04TA147 , 07/26/2004 , VMC , Non-Fatal , Substantial ,6767
 DCA04WA072 , 07/26/2004 , VMC , Incident ,  ,6768
 CHI04CA194 , 07/25/2004 , VMC , Non-Fatal , Substantial ,6769
 CHI04CA195 , 07/25/2004 , VMC , Non-Fatal , Substantial ,6770
 SEA04CA144 , 07/25/2004 , VMC , Non-Fatal , Substantial ,6771
 LAX04LA280 , 07/25/2004 , VMC , Non-Fatal , Substantial ,6772
 IAD04FA033 , 07/25/2004 , VMC , Fatal(4) , Destroyed ,6773
 DEN04LA110 , 07/25/2004 , VMC , Non-Fatal , Destroyed ,6774
 DCA04MA061 , 07/25/2004 , VMC , Non-Fatal ,  ,6775
 NYC04LA176 , 07/24/2004 , VMC , Non-Fatal , Substantial ,6776
 DEN04FA109 , 07/24/2004 , VMC , Fatal(3) , Destroyed ,6777
 SEA04FA143 , 07/24/2004 , VMC , Fatal(1) , Substantial ,6778
 SEA04CA140 , 07/24/2004 , VMC , Non-Fatal , Substantial ,6779
 NYC04CA177 , 07/24/2004 , VMC , Non-Fatal , Minor ,6780
 SEA04CA142 , 07/24/2004 , VMC , Non-Fatal , Substantial ,6781
 LAX04CA279 , 07/24/2004 , VMC , Non-Fatal , Substantial ,6782
 LAX04CA278 , 07/24/2004 , VMC , Non-Fatal , Destroyed ,6783
 CHI04CA191 , 07/24/2004 , VMC , Non-Fatal ,  ,6784
 NYC04CA180 , 07/24/2004 , VMC , Non-Fatal , Substantial ,6785
 MIA04CA118 , 07/24/2004 , VMC , Non-Fatal , Substantial ,6786
 SEA04CA159 , 07/23/2004 , VMC , Non-Fatal , Substantial ,6787
 SEA04CA141 , 07/23/2004 , VMC , Non-Fatal , Substantial ,6788
 DEN04CA111 , 07/23/2004 , VMC , Non-Fatal , Substantial ,6789
 ATL04LA161 , 07/23/2004 , VMC , Non-Fatal , Substantial ,6790
 MIA04LA111 , 07/23/2004 , VMC , Non-Fatal , Substantial ,6791
 LAX04LA277 , 07/23/2004 , VMC , Non-Fatal , Substantial ,6792
 LAX04LA276 , 07/23/2004 , VMC , Non-Fatal , Substantial ,6793
 FTW04LA196 , 07/23/2004 , VMC , Non-Fatal , Substantial ,6794
 LAX04LA275 , 07/23/2004 , VMC , Non-Fatal , Substantial ,6795
 SEA04LA139 , 07/22/2004 , VMC , Non-Fatal , Substantial ,6796
 FTW04LA195 , 07/22/2004 , VMC , Non-Fatal , Substantial ,6797
 CHI04WA192 , 07/22/2004 , VMC , Fatal(1) , Destroyed ,6798
 DEN04CA121 , 07/22/2004 , VMC , Non-Fatal , Substantial ,6799
 ANC04CA083 , 07/22/2004 , VMC , Non-Fatal , Substantial ,6800
 NYC04CA175 , 07/21/2004 , VMC , Non-Fatal , Substantial ,6801
 ANC04CA082 , 07/21/2004 , VMC , Non-Fatal , Substantial ,6802
 CHI04CA189 , 07/21/2004 , VMC , Non-Fatal , Substantial ,6803
 FTW04WA194 , 07/21/2004 , IMC , Unavailable , Destroyed ,6804
 FTW04LA197 , 07/21/2004 , VMC , Non-Fatal , Substantial ,6805
 NYC04LA174 , 07/21/2004 , VMC , Non-Fatal ,  ,6806
 DEN04LA108 , 07/21/2004 , VMC , Non-Fatal , Substantial ,6807
 LAX04LA274 , 07/21/2004 , VMC , Fatal(1) , Destroyed ,6808
 DEN04LA112 , 07/21/2004 , VMC , Non-Fatal , Substantial ,6809
 DEN04LA107 , 07/20/2004 , VMC , Non-Fatal , Substantial ,6810
 ATL04LA143 , 07/20/2004 , VMC , Non-Fatal , Substantial ,6811
 FTW04CA192 , 07/20/2004 , VMC , Non-Fatal , Destroyed ,6812
 ATL04CA160 , 07/20/2004 , VMC , Non-Fatal , Substantial ,6813
 MIA04FA107 , 07/19/2004 , IMC , Non-Fatal , Substantial ,6814
 SEA04LA137 , 07/19/2004 , VMC , Non-Fatal , Substantial ,6815
 DEN04LA106 , 07/19/2004 , VMC , Non-Fatal , Substantial ,6816
 LAX04LA273 , 07/19/2004 , VMC , Non-Fatal , Substantial ,6817
 FTW04LA188 , 07/18/2004 , VMC , Non-Fatal , Substantial ,6818
 FTW04LA189 , 07/18/2004 , VMC , Non-Fatal , Destroyed ,6819
 ATL04FA159 , 07/18/2004 , IMC , Fatal(4) , Destroyed ,6820
 NYC04FA171 , 07/18/2004 , VMC , Fatal(1) , Substantial ,6821
 NYC04FA170 , 07/18/2004 , IMC , Fatal(5) , Destroyed ,6822
 LAX04CA270 , 07/18/2004 , VMC , Non-Fatal , Substantial ,6823
 MIA04WA108 , 07/18/2004 , VMC , Fatal(1) , Destroyed ,6824
 FTW04CA234 , 07/18/2004 , VMC , Non-Fatal , Substantial ,6825
 MIA04CA106 , 07/17/2004 , VMC , Non-Fatal , Substantial ,6826
 MIA04LA136 , 07/17/2004 , VMC , Non-Fatal , Substantial ,6827
 FTW04LA190 , 07/17/2004 , VMC , Non-Fatal , Substantial ,6828
 ATL04LA158 , 07/17/2004 , VMC , Fatal(1) , Substantial ,6829
 ANC04LA081 , 07/17/2004 , VMC , Non-Fatal , Substantial ,6830
 LAX04FA271 , 07/17/2004 , VMC , Fatal(3) , Destroyed ,6831
 NYC04LA169 , 07/17/2004 , VMC , Non-Fatal , Substantial ,6832
 NYC04LA168 , 07/17/2004 , VMC , Non-Fatal ,  ,6833
 FTW04LA187 , 07/17/2004 , VMC , Non-Fatal , Substantial ,6834
 DEN04LA105 , 07/17/2004 , VMC , Non-Fatal , Substantial ,6835
 CHI04LA185 , 07/17/2004 , VMC , Non-Fatal , Substantial ,6836
 FTW04FA186 , 07/17/2004 , VMC , Fatal(1) , Destroyed ,6837
 LAX04LA269 , 07/16/2004 , VMC , Non-Fatal , Substantial ,6838
 ATL04LA157 , 07/16/2004 , VMC , Non-Fatal , Substantial ,6839
 CHI04LA184 , 07/16/2004 , VMC , Non-Fatal , Destroyed ,6840
 ANC04FA080 , 07/16/2004 , VMC , Fatal(4) , Destroyed ,6841
 SEA04CA136 , 07/16/2004 , VMC , Non-Fatal , Substantial ,6842
 SEA04CA138 , 07/16/2004 , VMC , Non-Fatal , Substantial ,6843
 IAD04IA032 , 07/16/2004 , VMC , Incident , Minor ,6844
 CHI04LA295 , 07/16/2004 , VMC , Non-Fatal , Substantial ,6845
 FTW04CA185 , 07/16/2004 , VMC , Non-Fatal , Substantial ,6846
 FTW04CA184 , 07/16/2004 , VMC , Non-Fatal , Substantial ,6847
 SEA04LA135 , 07/16/2004 , VMC , Non-Fatal , Substantial ,6848
 CHI04LA196 , 07/15/2004 , VMC , Non-Fatal ,  ,6849
 CHI04CA190 , 07/15/2004 , VMC , Non-Fatal , Substantial ,6850
 LAX04CA268 , 07/15/2004 , VMC , Non-Fatal , Substantial ,6851
 SEA04FA133 , 07/15/2004 , VMC , Fatal(2) , Substantial ,6852
 NYC04LA167 , 07/14/2004 , IMC , Non-Fatal , Substantial ,6853
 FTW04LA183 , 07/14/2004 , VMC , Fatal(1) , Destroyed ,6854
 ANC04LA079 , 07/14/2004 , VMC , Non-Fatal , Substantial ,6855
 SEA04LA145 , 07/14/2004 , VMC , Non-Fatal , Substantial ,6856
 MIA04LA103 , 07/13/2004 , VMC , Non-Fatal , Substantial ,6857
 ANC04IA078 , 07/13/2004 , VMC , Incident , Minor ,6858
 ATL04IA156 , 07/13/2004 , VMC , Incident , Minor ,6859
 CHI04MA182 , 07/13/2004 , VMC , Fatal(4) , Destroyed ,6860
 FTW04LA191 , 07/13/2004 , VMC , Non-Fatal , Substantial ,6861
 LAX04LA265 , 07/12/2004 , VMC , Non-Fatal , Substantial ,6862
 LAX04LA261 , 07/12/2004 , VMC , Non-Fatal , Substantial ,6863
 FTW04LA182 , 07/12/2004 , VMC , Non-Fatal , Substantial ,6864
 ATL04LA153 , 07/12/2004 , VMC , Fatal(1) , Substantial ,6865
 LAX04CA262 , 07/12/2004 , VMC , Non-Fatal , Substantial ,6866
 SEA04CA132 , 07/12/2004 , VMC , Non-Fatal , Substantial ,6867
 ENG04IA021 , 07/12/2004 , IMC , Incident ,  ,6868
 LAX04LA283 , 07/11/2004 , VMC , Non-Fatal , Substantial ,6869
 DEN04CA103 , 07/11/2004 , VMC , Non-Fatal ,  ,6870
 ATL04CA162 , 07/11/2004 , VMC , Non-Fatal , Substantial ,6871
 LAX04CA258 , 07/11/2004 , VMC , Non-Fatal , Substantial ,6872
 NYC04CA166 , 07/11/2004 , VMC , Non-Fatal , Substantial ,6873
 ANC04LA077 , 07/11/2004 , VMC , Non-Fatal , Substantial ,6874
 DEN04FA104 , 07/11/2004 , IMC , Fatal(2) , Destroyed ,6875
 NYC04FA161 , 07/11/2004 , VMC , Fatal(2) , Substantial ,6876
 LAX04LA259 , 07/11/2004 , VMC , Non-Fatal , Substantial ,6877
 LAX04LA260 , 07/11/2004 , VMC , Non-Fatal , Substantial ,6878
 IAD04FA031 , 07/11/2004 , VMC , Fatal(1) , Substantial ,6879
 CHI04TA193 , 07/11/2004 , VMC , Non-Fatal , Substantial ,6880
 NYC04LA163 , 07/11/2004 , VMC , Non-Fatal , Substantial ,6881
 LAX04CA263 , 07/11/2004 , VMC , Non-Fatal , Substantial ,6882
 ANC04CA076 , 07/11/2004 , VMC , Non-Fatal , Substantial ,6883
 ATL04CA149 , 07/10/2004 , VMC , Non-Fatal , Substantial ,6884
 ATL04LA198 , 07/10/2004 , VMC , Non-Fatal ,  ,6885
 ATL04LA199 , 07/10/2004 , VMC , Non-Fatal , Substantial ,6886
 LAX04LA257 , 07/10/2004 , VMC , Non-Fatal , Substantial ,6887
 SEA04LA129A , 07/10/2004 , VMC , Non-Fatal , Substantial ,6888
 SEA04LA129B , 07/10/2004 , VMC , Non-Fatal , Minor ,6889
 IAD04FA030 , 07/10/2004 , VMC , Fatal(2) , Destroyed ,6890
 ATL04LA152 , 07/10/2004 , VMC , Non-Fatal , Substantial ,6891
 FTW04LA179 , 07/10/2004 , VMC , Non-Fatal , Substantial ,6892
 ANC04LA075 , 07/10/2004 , VMC , Non-Fatal , Substantial ,6893
 ATL04LA150 , 07/10/2004 , VMC , Non-Fatal , Substantial ,6894
 DEN04CA101 , 07/10/2004 , VMC , Non-Fatal , Substantial ,6895
 DEN04CA102 , 07/10/2004 , VMC , Non-Fatal , Substantial ,6896
 ATL04CA154 , 07/10/2004 , VMC , Non-Fatal , Substantial ,6897
 ATL04CA151 , 07/10/2004 , VMC , Non-Fatal , Substantial ,6898
 ATL04LA148 , 07/10/2004 , VMC , Non-Fatal , Substantial ,6899
 CHI04LA181 , 07/09/2004 , VMC , Non-Fatal , Substantial ,6900
 SEA04LA130 , 07/09/2004 , VMC , Non-Fatal , Substantial ,6901
 SEA04LA128 , 07/09/2004 , VMC , Non-Fatal , Substantial ,6902
 NYC04LA162 , 07/09/2004 , VMC , Non-Fatal , Substantial ,6903
 FTW04LA180 , 07/09/2004 , VMC , Non-Fatal , Substantial ,6904
 CHI04LA183 , 07/09/2004 , IMC , Non-Fatal , Substantial ,6905
 CHI04CA180 , 07/09/2004 , VMC , Non-Fatal , Substantial ,6906
 FTW04CA181 , 07/08/2004 , VMC , Non-Fatal , Substantial ,6907
 ATL04CA145 , 07/08/2004 , VMC , Non-Fatal , Substantial ,6908
 SEA04CA126 , 07/08/2004 , VMC , Non-Fatal , Substantial ,6909
 LAX04LA256 , 07/08/2004 , IMC , Non-Fatal , Substantial ,6910
 SEA04FA127 , 07/08/2004 , VMC , Non-Fatal , Destroyed ,6911
 CHI04FA177 , 07/08/2004 , VMC , Fatal(1) , Destroyed ,6912
 CHI04LA173 , 07/08/2004 , VMC , Non-Fatal , Substantial ,6913
 ANC04LA074 , 07/08/2004 , VMC , Non-Fatal , Substantial ,6914
 NYC04LA160 , 07/07/2004 , VMC , Non-Fatal , Substantial ,6915
 SEA04LA125 , 07/07/2004 , VMC , Non-Fatal , Substantial ,6916
 LAX04LA253 , 07/07/2004 , IMC , Fatal(1) , Destroyed ,6917
 LAX04CA255 , 07/07/2004 , VMC , Non-Fatal , Substantial ,6918
 CHI04LA204 , 07/07/2004 , VMC , Non-Fatal , Substantial ,6919
 CHI04WA171 , 07/06/2004 , VMC , Fatal(1) , Destroyed ,6920
 NYC04LA158 , 07/06/2004 , VMC , Non-Fatal , Substantial ,6921
 FTW04LA176 , 07/06/2004 , VMC , Non-Fatal , Substantial ,6922
 SEA04LA124 , 07/06/2004 , VMC , Non-Fatal , Substantial ,6923
 CHI04IA178 , 07/06/2004 , VMC , Incident , Minor ,6924
 DCA04WA069 , 07/06/2004 , VMC , Unavailable , Substantial ,6925
 CHI04CA179 , 07/05/2004 , VMC , Non-Fatal , Substantial ,6926
 NYC04FA157 , 07/05/2004 , IMC , Fatal(1) , Substantial ,6927
 DEN04LA098 , 07/05/2004 , VMC , Non-Fatal , Substantial ,6928
 ANC04LA073 , 07/05/2004 , VMC , Non-Fatal , Substantial ,6929
 CHI04CA174 , 07/05/2004 , VMC , Non-Fatal , Substantial ,6930
 SEA04CA122 , 07/05/2004 , VMC , Non-Fatal , Substantial ,6931
 DEN04CA100 , 07/05/2004 , VMC , Non-Fatal , Substantial ,6932
 DEN04CA099 , 07/05/2004 , VMC , Non-Fatal , Substantial ,6933
 CHI04CA176 , 07/05/2004 , VMC , Non-Fatal , Substantial ,6934
 DEN04CA097 , 07/04/2004 , VMC , Non-Fatal , Destroyed ,6935
 ATL04WA147 , 07/04/2004 , VMC , Fatal(2) , Substantial ,6936
 SEA04CA123 , 07/04/2004 , VMC , Non-Fatal , Substantial ,6937
 NYC04CA159 , 07/04/2004 , VMC , Non-Fatal , Substantial ,6938
 CHI04CA170 , 07/04/2004 , VMC , Non-Fatal , Substantial ,6939
 FTW04LA174 , 07/04/2004 , VMC , Non-Fatal , Substantial ,6940
 FTW04LA175 , 07/04/2004 , VMC , Non-Fatal , Substantial ,6941
 NYC04LA156 , 07/04/2004 , VMC , Non-Fatal , Substantial ,6942
 IAD04LA028 , 07/04/2004 , VMC , Non-Fatal , Substantial ,6943
 NYC04LA165 , 07/04/2004 , VMC , Non-Fatal , Substantial ,6944
 IAD04LA034 , 07/04/2004 , VMC , Non-Fatal , Substantial ,6945
 SEA04LA121 , 07/03/2004 , VMC , Non-Fatal , Substantial ,6946
 CHI04CA175 , 07/03/2004 , VMC , Non-Fatal , Substantial ,6947
 NYC04CA155 , 07/03/2004 , VMC , Non-Fatal , Substantial ,6948
 DEN04CA096 , 07/03/2004 , VMC , Non-Fatal , Substantial ,6949
 NYC04RA153 , 07/02/2004 , VMC , Fatal(7) , Destroyed ,6950
 ATL04CA146 , 07/02/2004 , VMC , Non-Fatal , Substantial ,6951
 CHI04LA187 , 07/02/2004 , VMC , Non-Fatal , Substantial ,6952
 IAD04LA029 , 07/02/2004 , VMC , Non-Fatal , Substantial ,6953
 IAD04LA027 , 07/02/2004 , VMC , Non-Fatal , Substantial ,6954
 FTW04FA172 , 07/02/2004 , VMC , Fatal(1) , Substantial ,6955
 NYC04LA151 , 07/01/2004 , VMC , Non-Fatal , Substantial ,6956
 CHI04CA172 , 07/01/2004 , VMC , Non-Fatal , Substantial ,6957
 NYC04CA150 , 07/01/2004 , VMC , Non-Fatal , Substantial ,6958
 LAX04LA254 , 07/01/2004 , VMC , Non-Fatal , Destroyed ,6959
 ATL04LA167 , 07/01/2004 , VMC , Non-Fatal , Substantial ,6960
 MIA04CA104 , 06/30/2004 , VMC , Non-Fatal , Substantial ,6961
 CHI04CA168 , 06/30/2004 , VMC , Non-Fatal , Substantial ,6962
 NYC04CA164 , 06/30/2004 , VMC , Non-Fatal , Substantial ,6963
 ATL04TA142 , 06/30/2004 , VMC , Non-Fatal , Substantial ,6964
 CHI04LA167 , 06/30/2004 , VMC , Non-Fatal , Substantial ,6965
 ATL04IA132 , 06/30/2004 , VMC , Incident ,  ,6966
 NYC04IA152A , 06/30/2004 , VMC , Incident , Minor ,6967
 NYC04IA152B , 06/30/2004 , VMC , Incident , Minor ,6968
 NYC04LA154 , 06/29/2004 , VMC , Non-Fatal , Substantial ,6969
 ANC04LA072 , 06/29/2004 , VMC , Non-Fatal , Substantial ,6970
 FTW04LA171 , 06/29/2004 , VMC , Non-Fatal , Substantial ,6971
 SEA04LA120 , 06/29/2004 , VMC , Non-Fatal , Substantial ,6972
 ATL04CA144 , 06/29/2004 , VMC , Non-Fatal , Substantial ,6973
 LAX04CA252 , 06/29/2004 , VMC , Non-Fatal , Substantial ,6974
 SEA04WA131 , 06/29/2004 , VMC , Fatal(2) , Destroyed ,6975
 SEA04LA119 , 06/28/2004 , VMC , Fatal(2) , Destroyed ,6976
 LAX04LA251 , 06/28/2004 , VMC , Non-Fatal , Substantial ,6977
 ATL04FA141 , 06/27/2004 , IMC , Fatal(3) , Destroyed ,6978
 MIA04LA102 , 06/27/2004 , VMC , Non-Fatal , Substantial ,6979
 IAD04CA026 , 06/27/2004 , VMC , Non-Fatal , Substantial ,6980
 NYC04WA147 , 06/27/2004 , VMC , Fatal(4) , Substantial ,6981
 CHI04CA165 , 06/26/2004 , VMC , Non-Fatal , Substantial ,6982
